5351,3175,3,960658312
5355,3175,3,960596965
5359,3175,4,960556077
5360,3175,4,960522869
5366,3175,3,960499859
5367,3175,3,960499718
5368,3175,4,960495749
5369,3175,4,960489083
5370,3175,4,960485594
5371,3175,3,960481238
5376,3175,3,960409600
5378,3175,5,960402250
5379,3175,5,960398634
5385,3175,3,960329510
5386,3175,4,978964781
5387,3175,5,960329963
5389,3175,4,960328134
5390,3175,4,960330968
5394,3175,3,960320759
5395,3175,4,977888290
5396,3175,4,960312069
5398,3175,4,960300306
5399,3175,5,960292944
5401,3175,3,960260200
5406,3175,3,960304768
5407,3175,5,960248348
5409,3175,3,960245090
5417,3175,4,960203819
5424,3175,4,960143466
5426,3175,3,960100594
5430,3175,1,960072615
5433,3175,4,960047348
5437,3175,3,960004816
5442,3175,4,959981461
5445,3175,4,959972791
5453,3175,5,959928331
5455,3175,3,959913997
5456,3175,3,959913216
5458,3175,5,959911272
5466,3175,3,959898062
5471,3175,1,959894883
5472,3175,3,959892104
5475,3175,2,960938816
5478,3175,2,959873615
5481,3175,4,962592099
5483,3175,5,959888344
5487,3175,5,959821780
5490,3175,4,959815517
5491,3175,3,959867999
5492,3175,4,996764353
5493,3175,4,961829665
5497,3175,5,959805823
5502,3175,4,961018850
5504,3175,4,959733567
5506,3175,5,959728797
5511,3175,5,959786969
5519,3175,4,959658600
5523,3175,5,959645186
5535,3175,2,959578720
5539,3175,4,959919447
5543,3175,4,959509323
5545,3175,5,959492151
5550,3175,2,959471385
5554,3175,4,959454721
5558,3175,4,959390125
5560,3175,5,959375297
5562,3175,4,959370163
5564,3175,4,959360218
5565,3175,4,1000927588
5566,3175,3,959351062
5570,3175,5,959309106
5574,3175,5,959295572
5575,3175,5,959291216
5580,3175,4,959346068
5592,3175,3,959266334
5593,3175,5,959226475
5595,3175,4,959217150
5596,3175,4,959653391
5600,3175,4,959225617
5603,3175,4,959207540
5607,3175,4,959190683
5613,3175,4,959134889
5614,3175,4,964398067
5615,3175,4,959132119
5618,3175,5,964155556
5620,3175,2,970514935
5625,3175,4,959087883
5627,3175,3,959045669
5630,3175,5,959020724
5636,3175,4,958966387
5640,3175,3,958950048
5643,3175,4,958891199
5645,3175,4,958925826
5647,3175,1,958872539
5654,3175,4,995647489
5659,3175,5,958788017
5660,3175,4,958778358
5662,3175,4,958933696
5663,3175,3,958768486
5664,3175,4,958763785
5667,3175,4,958755908
5672,3175,5,958686457
5675,3175,4,958744670
5679,3175,3,958617227
5682,3175,3,1026680238
5699,3175,4,958588305
5706,3175,4,961036680
5708,3175,4,958522898
5711,3175,2,958513544
5714,3175,4,959224261
5716,3175,4,958509774
5718,3175,4,958587953
5722,3175,3,958509365
5723,3175,4,1018052295
5728,3175,4,958466087
5730,3175,4,958441889
5734,3175,4,958423086
5736,3175,5,958501606
5738,3175,3,958418134
5749,3175,2,962843683
5753,3175,4,958272924
5756,3175,4,958257837
5759,3175,5,958254086
5760,3175,3,958250467
5761,3175,5,982011846
5763,3175,5,958836347
5767,3175,4,958192094
5769,3175,2,958174584
5773,3175,3,958431297
5776,3175,4,958171170
5781,3175,3,958152856
5786,3175,2,958142786
5787,3175,3,958109598
5792,3175,3,1001014635
5796,3175,4,958061293
5797,3175,3,958059161
5801,3175,3,958010647
5803,3175,1,957995461
5805,3175,5,957989831
5809,3175,4,957981470
5812,3175,3,962257270
5816,3175,1,957914832
5821,3175,4,957902655
5823,3175,5,957900362
5824,3175,5,957897806
5825,3175,4,958506790
5831,3175,3,962439150
5836,3175,3,957845073
5837,3175,3,957842925
5838,3175,4,957842309
5841,3175,5,957821418
5844,3175,5,957801432
5846,3175,4,960678593
5863,3175,5,957666185
5865,3175,5,957653741
5872,3175,4,967682451
5874,3175,2,957564924
5878,3175,1,1043782380
5880,3175,5,957920131
5885,3175,4,957756249
5889,3175,4,961438348
5890,3175,3,957469624
5892,3175,5,1010005812
5911,3175,5,957373769
5916,3175,4,957458858
5917,3175,4,957316006
5930,3175,4,957231847
5931,3175,4,957226821
5938,3175,4,981067115
5955,3175,5,957108232
5956,3175,3,957082432
5961,3175,4,957022738
5964,3175,4,956997640
5969,3175,5,957795580
5971,3175,2,958958415
5972,3175,4,963614814
5973,3175,5,956950469
5980,3175,4,956943793
5991,3175,5,1000091861
5996,3175,4,1020097056
5997,3175,4,963929977
6000,3175,3,956881275
6016,3175,4,956778368
6035,3175,5,956711064
6036,3175,4,956717573
6037,3175,4,956801707
6039,3175,4,956705508
5,3176,2,978243085
11,3176,3,978221069
15,3176,4,978196848
19,3176,2,978554289
22,3176,2,981605503
35,3176,2,978102402
36,3176,5,978061871
39,3176,3,978044354
58,3176,4,977941493
60,3176,4,977932263
62,3176,4,977901726
63,3176,4,977900811
70,3176,4,977878287
74,3176,3,991268402
79,3176,5,977805821
82,3176,4,977773798
83,3176,2,977719952
92,3176,2,986188470
102,3176,3,1039274494
119,3176,3,977468962
133,3176,4,977426099
135,3176,4,977417086
137,3176,3,977373399
148,3176,2,977353097
149,3176,4,978101695
150,3176,4,977303100
156,3176,3,977251160
163,3176,3,978232210
166,3176,3,977298695
175,3176,5,977112263
186,3176,4,977060357
187,3176,5,977078367
192,3176,3,977027812
202,3176,5,976937813
208,3176,3,976916232
216,3176,3,976871202
220,3176,5,976998237
221,3176,4,976835172
225,3176,2,976833180
229,3176,3,1039503700
230,3176,5,976821480
242,3176,3,977265771
257,3176,4,976673284
259,3176,4,976673011
268,3176,1,976648537
269,3176,5,976640296
272,3176,3,976694566
281,3176,5,976571792
284,3176,2,976572963
295,3176,3,976526916
299,3176,3,977035801
301,3176,2,976504119
302,3176,3,976505861
303,3176,4,976505245
308,3176,3,995834990
314,3176,4,1010090760
318,3176,4,976427074
319,3176,4,976419929
321,3176,5,976416256
323,3176,4,976974844
329,3176,2,976475667
331,3176,5,979855302
334,3176,4,976380353
338,3176,3,976344344
346,3176,4,976337053
352,3176,5,976324106
355,3176,4,978654748
364,3176,4,976311370
368,3176,4,976313095
383,3176,4,976306156
385,3176,1,976583772
398,3176,4,1044565767
403,3176,3,976302901
411,3176,4,976295074
414,3176,2,976286999
416,3176,3,976286365
423,3176,4,976282077
424,3176,3,978013581
426,3176,2,976280911
429,3176,5,976257454
454,3176,5,976288747
456,3176,3,976231988
457,3176,3,976393366
459,3176,4,976232148
484,3176,4,976217120
485,3176,4,976216725
487,3176,3,1004114677
498,3176,2,976212642
499,3176,2,976212432
506,3176,4,976208215
509,3176,4,976297828
511,3176,4,976207221
512,3176,4,976206079
514,3176,2,976204495
516,3176,2,976204154
518,3176,4,980869024
520,3176,4,976205981
524,3176,5,976169649
531,3176,5,978972703
535,3176,4,976139025
554,3176,4,976057306
559,3176,3,976046563
570,3176,2,976002181
573,3176,4,975994516
577,3176,4,975979506
588,3176,5,975944351
591,3176,2,975908711
593,3176,3,975899834
595,3176,4,975898183
600,3176,3,975882355
604,3176,2,975870825
609,3176,3,975863199
621,3176,1,975797362
633,3176,4,975776316
635,3176,5,979141934
643,3176,2,975717852
648,3176,5,1030230699
652,3176,3,975702634
653,3176,4,975700185
655,3176,3,975699198
657,3176,5,975695243
660,3176,2,975688582
666,3176,4,975641693
673,3176,5,975619925
678,3176,4,975608941
684,3176,2,975602013
687,3176,3,975600044
692,3176,5,978374352
693,3176,2,975565933
696,3176,4,975562313
699,3176,3,975562889
706,3176,4,975544050
707,3176,4,975544267
710,3176,4,975574341
711,3176,4,975539441
712,3176,4,975538322
714,3176,4,975537405
716,3176,5,978749953
718,3176,3,975528965
720,3176,3,975529102
721,3176,2,975776214
724,3176,2,975523111
729,3176,4,975513561
735,3176,4,975694992
736,3176,5,975479423
737,3176,4,1003730701
743,3176,2,975625749
746,3176,5,975470546
752,3176,3,975460392
757,3176,3,975453201
765,3176,1,975453734
767,3176,4,1022713039
774,3176,4,975439263
787,3176,3,975430417
791,3176,4,975424677
793,3176,3,975421601
801,3176,4,975400774
802,3176,4,975399045
812,3176,5,975396015
817,3176,4,975386643
818,3176,4,975385351
822,3176,4,975470489
824,3176,5,975376993
838,3176,5,975359800
839,3176,4,980757564
842,3176,4,975365804
844,3176,5,975360449
850,3176,3,975352029
854,3176,2,975351529
855,3176,4,976340626
864,3176,4,977182745
869,3176,5,975277480
876,3176,4,975272283
889,3176,3,975248698
891,3176,4,975233317
896,3176,5,975221282
897,3176,3,975220279
900,3176,1,975216338
903,3176,2,975211437
922,3176,2,975212546
934,3176,4,992025784
935,3176,3,975184037
940,3176,3,975173640
960,3176,4,975123828
963,3176,3,975118491
970,3176,2,975143655
985,3176,4,975099536
987,3176,5,975098174
996,3176,4,975103816
999,3176,4,975364285
1001,3176,4,976297462
1002,3176,4,975040200
1015,3176,3,975103330
1016,3176,3,975009745
1019,3176,4,1018885763
1028,3176,3,975002378
1035,3176,3,974992862
1038,3176,3,974987589
1050,3176,3,974965782
1051,3176,5,975109789
1058,3176,3,974958189
1059,3176,3,974956362
1064,3176,3,974948289
1066,3176,2,974945992
1068,3176,3,974944712
1069,3176,5,974943710
1071,3176,5,975007882
1078,3176,5,974939748
1084,3176,3,974989811
1087,3176,2,976132339
1088,3176,4,997208571
1090,3176,3,974932221
1097,3176,4,974927437
1105,3176,3,976306515
1109,3176,5,975464659
1110,3176,5,974920723
1112,3176,3,974949688
1117,3176,4,975693100
1120,3176,5,975437044
1121,3176,4,1034709390
1125,3176,5,974923781
1128,3176,4,974904802
1130,3176,5,974900897
1137,3176,4,975363264
1142,3176,5,974874698
1146,3176,3,974938705
1150,3176,4,974871578
1151,3176,4,975037443
1153,3176,4,974867324
1160,3176,3,1008037694
1162,3176,3,974861995
1164,3176,4,996112382
1165,3176,3,1014427529
1170,3176,4,974863187
1173,3176,3,974859282
1181,3176,3,974983713
1183,3176,5,974853958
1193,3176,2,974850825
1194,3176,4,1036258466
1201,3176,3,975208166
1202,3176,3,974855400
1203,3176,4,998230060
1204,3176,2,974844535
1207,3176,2,974848229
1209,3176,5,974842767
1218,3176,4,975446369
1222,3176,2,975027765
1224,3176,3,974838956
1227,3176,3,976905378
1230,3176,4,974842828
1235,3176,3,974833619
1238,3176,3,974833815
1242,3176,4,974832513
1243,3176,3,978996547
1248,3176,5,975625610
1251,3176,4,974991598
1255,3176,5,974822398
1260,3176,4,976137457
1261,3176,2,974822578
1263,3176,2,974921613
1264,3176,3,974821319
1266,3176,3,978745136
1269,3176,5,974815514
1274,3176,4,977229953
1279,3176,2,974855894
1284,3176,4,974842047
1285,3176,4,974833210
1286,3176,5,974791131
1290,3176,5,974790946
1291,3176,3,974794143
1297,3176,4,974790071
1300,3176,5,974789580
1313,3176,1,974779803
1317,3176,4,1008550182
1322,3176,3,974781512
1324,3176,4,974777822
1334,3176,3,974776414
1339,3176,5,974871105
1340,3176,2,976760696
1352,3176,4,1036980575
1356,3176,3,974783451
1366,3176,3,974769621
1376,3176,4,974768190
1378,3176,2,974767650
1383,3176,4,974766703
1388,3176,5,974765518
1390,3176,4,974765606
1399,3176,1,974764712
1407,3176,3,974762916
1412,3176,5,974761286
1422,3176,3,976121431
1425,3176,5,974760125
1426,3176,4,975442124
1432,3176,3,974759616
1436,3176,5,974759625
1447,3176,4,1026342209
1448,3176,5,976125152
1451,3176,4,975829537
1467,3176,1,977173901
1482,3176,4,975204464
1486,3176,3,974760927
1489,3176,2,975119206
1500,3176,4,974749773
1509,3176,3,974832201
1513,3176,4,974748765
1516,3176,1,976295631
1519,3176,4,974771575
1533,3176,4,974748649
1544,3176,5,974744503
1547,3176,4,1007407270
1548,3176,5,974742469
1551,3176,2,1013200002
1552,3176,3,974743232
1556,3176,5,975102820
1559,3176,4,974740438
1560,3176,2,974740846
1561,3176,5,974740872
1563,3176,5,974740018
1572,3176,4,974739487
1587,3176,4,974738825
1591,3176,5,974742976
1592,3176,2,974735744
1596,3176,3,974735424
1597,3176,5,974733103
1599,3176,4,974736123
1602,3176,4,974732910
1603,3176,5,977149874
1605,3176,4,974929508
1607,3176,5,974732725
1608,3176,3,974730847
1609,3176,4,974749186
1613,3176,5,974730184
1626,3176,4,974723749
1630,3176,3,974720604
1636,3176,5,974963201
1639,3176,4,974716413
1640,3176,2,974716963
1643,3176,4,1011840937
1644,3176,3,974713688
1647,3176,2,974806453
1648,3176,2,974715058
1655,3176,1,974711629
1666,3176,3,974712489
1676,3176,4,974709671
1678,3176,3,974710592
1680,3176,2,974842216
1685,3176,4,974719994
1690,3176,4,974714418
1693,3176,2,974708662
1696,3176,4,974765108
1701,3176,4,984453066
1710,3176,5,974707379
1712,3176,2,1012111347
1716,3176,4,974709249
1733,3176,4,1021181913
1737,3176,3,976063463
1738,3176,4,974707509
1739,3176,3,974706539
1745,3176,4,974707019
1748,3176,4,974711260
1755,3176,4,974704183
1756,3176,1,974702619
1757,3176,4,974709213
1765,3176,3,974706923
1769,3176,4,974701970
1776,3176,5,974709047
1778,3176,5,974701622
1782,3176,4,974701795
1789,3176,4,974701207
1792,3176,3,974700370
1793,3176,3,974754146
1794,3176,2,974711286
1804,3176,2,974698896
1806,3176,2,974698881
1809,3176,5,974699302
1810,3176,3,974698993
1811,3176,3,974871990
1831,3176,4,974702526
1833,3176,3,974697224
1835,3176,3,974881854
1836,3176,5,974828994
1841,3176,4,974746775
1842,3176,5,996425896
1854,3176,4,974698312
1865,3176,3,976584907
1866,3176,5,974761741
1872,3176,3,974693850
1880,3176,4,974705351
1884,3176,4,974763422
1887,3176,2,974693265
1889,3176,3,989087083
1897,3176,4,974773282
1902,3176,4,975899604
1904,3176,1,974758868
1908,3176,3,974849916
1912,3176,3,994925604
1916,3176,4,974694208
1925,3176,3,1025963618
1926,3176,4,974770969
1928,3176,5,976400875
1934,3176,2,974691113
1941,3176,4,989645706
1943,3176,5,974693670
1954,3176,5,974694490
1958,3176,4,974927135
1962,3176,4,974687952
1963,3176,5,974692499
1965,3176,4,974686666
1967,3176,2,974907555
1969,3176,5,974686201
1974,3176,4,974959083
1980,3176,5,974684753
1982,3176,3,974684891
1983,3176,4,974684958
1987,3176,4,974683984
1988,3176,3,974857153
2000,3176,4,974678376
2001,3176,5,974685893
2002,3176,4,974677580
2005,3176,1,974677354
2019,3176,5,974674614
2020,3176,3,974675895
2022,3176,3,974675301
2025,3176,5,974673081
2030,3176,3,974745391
2040,3176,5,974667311
2041,3176,5,979180408
2042,3176,4,974667007
2043,3176,2,974666636
2047,3176,4,974673171
2050,3176,2,975523059
2058,3176,4,974662709
2063,3176,1,974662324
2071,3176,3,974947500
2073,3176,3,974658656
2079,3176,1,974955181
2089,3176,4,994876612
2095,3176,3,974654573
2098,3176,5,974655412
2100,3176,2,974670388
2102,3176,3,974655627
2105,3176,4,974678722
2106,3176,4,975736030
2116,3176,5,974649985
2117,3176,4,974648673
2119,3176,3,974997091
2122,3176,4,978050130
2129,3176,3,974643225
2136,3176,3,974642122
2162,3176,4,974617504
2174,3176,3,974613044
2177,3176,4,974612241
2178,3176,4,974610055
2179,3176,4,974608943
2181,3176,4,974610613
2187,3176,1,974609601
2192,3176,4,974606753
2205,3176,1,974605113
2208,3176,4,974606639
2215,3176,3,974602562
2223,3176,2,974602864
2230,3176,3,974598881
2232,3176,4,999916349
2233,3176,3,974600048
2237,3176,4,974599781
2242,3176,4,974601502
2244,3176,1,974597475
2247,3176,4,979315418
2248,3176,5,974595895
2259,3176,4,974588383
2261,3176,4,974585325
2263,3176,5,974581758
2264,3176,2,974582091
2273,3176,5,974568780
2280,3176,4,974692809
2281,3176,3,974551828
2282,3176,4,978396835
2283,3176,4,974533013
2288,3176,3,974524616
2293,3176,5,974510282
2298,3176,3,974499576
2303,3176,4,974496831
2304,3176,3,974495441
2314,3176,4,974481018
2317,3176,4,974498129
2322,3176,4,974463204
2331,3176,4,974434358
2333,3176,4,974509511
2353,3176,4,974402375
2358,3176,3,974384417
2368,3176,4,974340657
2376,3176,4,974334951
2380,3176,4,980547910
2382,3176,5,974324859
2383,3176,1,974323023
2392,3176,2,974296488
2395,3176,5,982016177
2401,3176,3,974260992
2402,3176,2,974259813
2408,3176,4,974255186
2410,3176,4,974252146
2419,3176,4,974302804
2427,3176,4,990799784
2436,3176,4,976153513
2447,3176,1,974215069
2451,3176,2,974735886
2453,3176,4,974191349
2465,3176,3,974324948
2472,3176,3,977006944
2484,3176,1,974148269
2485,3176,3,974146285
2486,3176,3,974143579
2489,3176,4,991853264
2493,3176,2,974105181
2499,3176,5,974090743
2501,3176,1,994950601
2504,3176,3,974083087
2506,3176,3,974077297
2507,3176,3,974082087
2544,3176,4,978821910
2548,3176,4,974036560
2557,3176,3,973991297
2564,3176,4,973971082
2565,3176,4,973974402
2573,3176,4,973907681
2575,3176,4,973905028
2578,3176,4,973895690
2581,3176,4,973890031
2589,3176,3,973864348
2594,3176,1,1015374622
2611,3176,1,992890652
2615,3176,3,973702117
2624,3176,3,973650569
2627,3176,2,973628548
2628,3176,1,973628017
2629,3176,3,973624783
2630,3176,4,973622413
2636,3176,4,973578123
2637,3176,3,973576406
2641,3176,4,974536401
2654,3176,4,973545327
2656,3176,5,973529823
2659,3176,4,973470233
2663,3176,4,973800222
2664,3176,1,973461796
2670,3176,3,973547125
2677,3176,2,973396389
2679,3176,3,973402937
2680,3176,2,973400752
2682,3176,3,973388307
2684,3176,4,973466244
2696,3176,4,973308865
2697,3176,5,973307016
2700,3176,5,973306147
2716,3176,1,973286739
2733,3176,4,973234284
2734,3176,3,973230630
2737,3176,5,973226514
2738,3176,3,973226415
2745,3176,3,973216540
2753,3176,3,973196981
2767,3176,1,973122316
2772,3176,1,973094676
2774,3176,4,973063932
2776,3176,4,973056070
2777,3176,2,973124313
2780,3176,4,973021771
2781,3176,5,973019816
2786,3176,4,972972826
2787,3176,3,972965981
2790,3176,5,972940866
2793,3176,5,980378751
2794,3176,4,972920259
2801,3176,3,972846123
2808,3176,4,972778155
2810,3176,3,1011318706
2815,3176,2,972680553
2820,3176,4,972663016
2830,3176,4,972591573
2836,3176,3,972575259
2841,3176,3,983744790
2846,3176,4,972538035
2847,3176,3,972573487
2851,3176,4,972506999
2854,3176,1,972577883
2860,3176,5,974235890
2864,3176,3,972498784
2868,3176,5,992717850
2872,3176,5,972418661
2878,3176,4,977448469
2882,3176,4,972243784
2883,3176,3,972267053
2887,3176,4,972191330
2891,3176,2,972009554
2895,3176,4,972502052
2896,3176,3,972018328
2904,3176,3,978059291
2907,3176,5,971845168
2909,3176,4,1009394032
2913,3176,5,971771359
2926,3176,4,1006656766
2931,3176,4,971638341
2932,3176,3,971487989
2944,3176,4,1011117350
2946,3176,3,971275949
2947,3176,4,1037740118
2953,3176,4,971216594
2954,3176,4,971212188
2957,3176,4,971197510
2962,3176,3,978982014
2966,3176,3,971138655
2967,3176,4,971125754
2973,3176,3,971061360
2986,3176,4,970811424
2988,3176,2,974942322
2997,3176,4,970672729
3004,3176,3,970604885
3020,3176,4,1036709057
3023,3176,3,970471948
3024,3176,4,970625079
3026,3176,2,970459794
3029,3176,5,970363702
3031,3176,3,970356393
3037,3176,4,970268739
3041,3176,5,1004956323
3044,3176,4,970212264
3046,3176,5,970187877
3051,3176,3,970191400
3054,3176,5,987019675
3058,3176,1,970072975
3065,3176,4,969998900
3066,3176,4,969997961
3067,3176,3,969996925
3069,3176,1,969952386
3075,3176,3,969897453
3082,3176,3,969814400
3083,3176,2,969762023
3084,3176,4,969753183
3086,3176,5,969690891
3093,3176,5,969651737
3095,3176,5,969906119
3100,3176,4,969591524
3109,3176,3,969487113
3110,3176,3,969487164
3116,3176,3,969464107
3118,3176,5,969400622
3120,3176,4,969900873
3121,3176,4,969333690
3122,3176,5,969326003
3123,3176,4,969323955
3125,3176,5,969305611
3126,3176,4,969297749
3128,3176,4,983827988
3134,3176,5,969083344
3137,3176,4,969052659
3146,3176,2,968966363
3147,3176,2,968964138
3150,3176,1,968947557
3151,3176,4,968916221
3152,3176,3,1019015890
3158,3176,3,968883277
3159,3176,3,968880706
3162,3176,4,968858536
3177,3176,4,968786489
3180,3176,2,968775112
3185,3176,3,968699881
3189,3176,3,968883462
3191,3176,2,968652867
3193,3176,3,968643021
3194,3176,4,979007092
3196,3176,3,971756315
3200,3176,4,968630014
3202,3176,4,968574082
3203,3176,3,968570357
3205,3176,1,968562669
3206,3176,4,968560151
3208,3176,2,968552090
3210,3176,3,968545119
3211,3176,4,969195504
3216,3176,3,968459283
3219,3176,2,982972183
3224,3176,3,968441152
3229,3176,4,968391420
3230,3176,1,968389627
3233,3176,2,970285674
3235,3176,4,968360266
3237,3176,3,968357652
3239,3176,3,968356896
3240,3176,4,968349558
3241,3176,4,968347136
3246,3176,4,968307404
3250,3176,2,968308633
3252,3176,1,968290308
3256,3176,1,969915602
3257,3176,1,968274849
3258,3176,3,968271086
3259,3176,4,968274264
3261,3176,3,968251104
3262,3176,1,968250232
3264,3176,4,968216296
3265,3176,4,968364373
3266,3176,5,968212474
